,date,open,high,low,close,volume,symbol
50,2025-03-14 00:00:00-04:00,99.63999938964844,101.22000122070312,99.58000183105469,100.97000122070312,24715300,AMD
51,2025-03-17 00:00:00-04:00,102.5999984741211,106.1500015258789,102.5999984741211,104.58999633789062,43689500,AMD
52,2025-03-18 00:00:00-04:00,103.8499984741211,104.55000305175781,102.97000122070312,103.51000213623047,27152800,AMD
53,2025-03-19 00:00:00-04:00,104.41999816894531,107.9000015258789,101.95999908447266,106.2300033569336,32287500,AMD
54,2025-03-20 00:00:00-04:00,105.12000274658203,108.26000213623047,105.12000274658203,107.13999938964844,26871800,AMD
55,2025-03-21 00:00:00-04:00,105.33000183105469,107.25,104.33000183105469,106.44000244140625,30767900,AMD
56,2025-03-24 00:00:00-04:00,109.7300033569336,114.8499984741211,109.4000015258789,113.8499984741211,53342000,AMD
57,2025-03-25 00:00:00-04:00,113.2699966430664,114.94999694824219,112.70999908447266,114.80999755859375,29077500,AMD
58,2025-03-26 00:00:00-04:00,114.11000061035156,115.9000015258789,108.68000030517578,110.19000244140625,39824000,AMD
59,2025-03-27 00:00:00-04:00,106.11000061035156,107.62000274658203,105.55000305175781,106.6500015258789,32773700,AMD
60,2025-03-28 00:00:00-04:00,105.52999877929688,106.51000213623047,102.4800033569336,103.22000122070312,31069100,AMD
61,2025-03-31 00:00:00-04:00,100.23999786376953,102.81999969482422,98.80000305175781,102.73999786376953,30865300,AMD
62,2025-04-01 00:00:00-04:00,102.16000366210938,102.83000183105469,100.93000030517578,102.77999877929688,23523200,AMD
63,2025-04-02 00:00:00-04:00,101.5199966430664,104.19000244140625,100.76000213623047,102.95999908447266,20794000,AMD
64,2025-04-03 00:00:00-04:00,97.79000091552734,99.44999694824219,93.63999938964844,93.80000305175781,50472500,AMD
65,2025-04-04 00:00:00-04:00,90.0999984741211,91.08000183105469,83.66999816894531,85.76000213623047,65847000,AMD
66,2025-04-07 00:00:00-04:00,80.68000030517578,89.0,77.75,83.63999938964844,70515400,AMD
67,2025-04-08 00:00:00-04:00,86.1500015258789,88.93000030517578,76.4800033569336,78.20999908447266,69910200,AMD
68,2025-04-09 00:00:00-04:00,79.22000122070312,97.91000366210938,78.87000274658203,96.83999633789062,97827400,AMD
69,2025-04-10 00:00:00-04:00,91.0,92.94999694824219,85.05999755859375,88.69999694824219,65210600,AMD
70,2025-04-11 00:00:00-04:00,90.51000213623047,94.76000213623047,90.5,93.4000015258789,57892600,AMD
71,2025-04-14 00:00:00-04:00,97.11000061035156,97.37000274658203,93.44999694824219,94.5,36003000,AMD
72,2025-04-15 00:00:00-04:00,94.66000366210938,96.8499984741211,94.62000274658203,95.29000091552734,28116500,AMD
73,2025-04-16 00:00:00-04:00,87.61000061035156,90.47000122070312,85.30000305175781,88.29000091552734,62109000,AMD
74,2025-04-17 00:00:00-04:00,88.83999633789062,89.02999877929688,86.5199966430664,87.5,34693400,AMD
75,2025-04-21 00:00:00-04:00,86.0199966430664,86.13999938964844,83.75,85.55999755859375,33855400,AMD
76,2025-04-22 00:00:00-04:00,86.12000274658203,87.16999816894531,85.16999816894531,86.26000213623047,35236700,AMD
77,2025-04-23 00:00:00-04:00,91.87999725341797,93.73999786376953,90.12000274658203,90.38999938964844,41102600,AMD
78,2025-04-24 00:00:00-04:00,91.58999633789062,94.75,90.37000274658203,94.47000122070312,33681900,AMD
79,2025-04-25 00:00:00-04:00,93.27999877929688,97.0999984741211,92.8499984741211,96.6500015258789,28575300,AMD
80,2025-04-28 00:00:00-04:00,95.58000183105469,97.48999786376953,94.2699966430664,96.38999938964844,30456700,AMD
81,2025-04-29 00:00:00-04:00,95.76000213623047,97.18000030517578,95.33000183105469,96.05999755859375,20700600,AMD
82,2025-04-30 00:00:00-04:00,92.80999755859375,97.55000305175781,91.87000274658203,97.3499984741211,29730700,AMD
83,2025-05-01 00:00:00-04:00,99.2699966430664,100.0999984741211,96.44999694824219,96.6500015258789,29591500,AMD
84,2025-05-02 00:00:00-04:00,98.4000015258789,99.87999725341797,98.30000305175781,98.80000305175781,29957900,AMD
85,2025-05-05 00:00:00-04:00,99.0,102.05000305175781,98.76000213623047,100.58999633789062,41268900,AMD
86,2025-05-06 00:00:00-04:00,98.41000366210938,100.06999969482422,97.44000244140625,98.62000274658203,54264300,AMD
87,2025-05-07 00:00:00-04:00,100.75,103.41999816894531,96.87999725341797,100.36000061035156,86474400,AMD
88,2025-05-08 00:00:00-04:00,101.91999816894531,105.44000244140625,101.55999755859375,101.69999694824219,54231400,AMD
89,2025-05-09 00:00:00-04:00,102.58999633789062,103.54000091552734,101.5999984741211,102.83999633789062,31704300,AMD
90,2025-05-12 00:00:00-04:00,110.41999816894531,110.66999816894531,106.9800033569336,108.12000274658203,50543400,AMD
91,2025-05-13 00:00:00-04:00,109.5999984741211,113.12999725341797,109.0,112.45999908447266,55659500,AMD
92,2025-05-14 00:00:00-04:00,119.83000183105469,122.5199966430664,116.58999633789062,117.72000122070312,86743700,AMD
93,2025-05-15 00:00:00-04:00,117.0199966430664,117.5,114.01000213623047,114.98999786376953,43843200,AMD
94,2025-05-16 00:00:00-04:00,118.06999969482422,118.23999786376953,116.01000213623047,117.16999816894531,43419700,AMD
95,2025-05-19 00:00:00-04:00,115.0199966430664,115.52999877929688,114.05999755859375,114.73999786376953,37737400,AMD
96,2025-05-20 00:00:00-04:00,114.3499984741211,114.51000213623047,112.08000183105469,113.51000213623047,29030800,AMD
97,2025-05-21 00:00:00-04:00,113.8499984741211,116.0999984741211,111.08999633789062,112.05999755859375,43594600,AMD
98,2025-05-22 00:00:00-04:00,111.9000015258789,112.63999938964844,110.61000061035156,110.70999908447266,29252000,AMD
99,2025-05-23 00:00:00-04:00,108.08999633789062,111.0199966430664,107.66999816894531,110.30999755859375,30825000,AMD
